date;name;review;favorite;model
03/10/2007;Bob;Had this car for a month, and can say the motor and the CVT work great, if not with a small lag when you power up. Nice leather, love the bose system, looks great outside.Great value for the money, like you were in a more expensive car, the interior is quite nice if a bit of work to keep clean, lots of nooks and cranys. ;The power train, bose system....;nissan_altima
03/09/2007;Dawn;This is our second Altima. We just traded in our 2002 with 93,000 miles and got the new 2.5S with the SL package. One word to describe it is: AWESOME!!! It is black w/ black leather interior. It drives like a dream with the CVT transmission. We have heated seats, bluetooth, XM, Bose sound system and much more! These are all of the perks of a much higher priced vehicle, in an Altima. We thought about Camry and Accord, but you just can't compare the features for the price and quality of this Nissan. If you haven't driven one, do so before you buy your next vehicle. You will be glad you gave Altima a chance! We love ours!;Bluetooth, XM, heated seats, Bose sound system.....too many to list!;nissan_altima
03/09/2007;KingPiper;I have had the car for about a month now and I love the performance. The CVT trans makes it accelerate like it is in one gear the whole time while you hit 70 mph. Nice smooth feel driving around town. The bump are noticeable but what do you expect from such a sport susp that will hug a corner like a smaller car. Car seats fit well in this model with the anchor. Every time I take off with my kid she says WhooOOO, my thought exactly.;The stereo is decent for a factory model. The keyless system is neat, 270 hp under your foot, option to manually shift gear and higher RPM the car, nice modern exterior looks, a definite head turner. ;nissan_altima
03/06/2007;Jb;Compared to Honda Accord, Toyota Camry, Ford Fusion. Purchased Altima based on the number of options vs. price and first year of new style. Overall fun car to drive - CVT is great. You will not be disappointed!;CVT, 270HP, Sirius Satellite Radio, Look of Exterior ;nissan_altima
03/06/2007;johnny D;My wife and I considered a Camry SE , and a Honda EX , compared these makes to the Nissan Altima , and the Altima won hands down. Love the way the Altima handles the winding roads , the interior is very impressive, nice ergonomics, love the 3.5 motor in the SE , the interior cabin is quiet, seats are nice, ours has the sports package , rear spoiler, Sunroof , fog lamps , excellent car for the money , the 3.5 SE had a $27,459 tag bought the car for $ 24,500.00 including shipping . ;Love the way the outside of the car looks , the Dual Exhaust, and the jet tail lamps! The sound system is great also !;nissan_altima
03/04/2007;Scott;Just received my 2007 Altima a few days ago. The car is fun to drive and looks really sharp inside and out. I'm surprised by the get up and go the 4 cylinders provide. Has a tight turn radius, great cruising, and handles corners very well. It's the Best Buy of its class.;Keyless entry with pushbutton start. The shapes and lines of the car is perfect. Great handling of the road with surprising 4 cylinder power. Auto lighted dash on all times.;nissan_altima
03/04/2007;altima;my experience with my vehicle is excellent i love the way is drives very smooth and i love the color;color;nissan_altima
03/03/2007;nunya;"Have had this car for less than 48 hrs. and finding out a lot of things I really don't like. Sunroof was not working, so I was really down thinking I had to take it back to the dealer. After some reading I find out it just doesn't work like it should, and this is the gist of what I really hate about this car. Nothing is directly controlled. Everything from the ""pushbutton start"" to the sunroof and who knows what else, is just a signal being sent to a cpu to run a sequence to do the work. Had I known this, i'd never considered buying it. I told the salesperson I'd gladly pay more not to have the stupid electronic key thing. It's just an expensive trinket waiting to break. ";GOOD:CVT, looks, timing chain instead of belt. BAD: not enough room below to add all the bad like tire pressure monitor and can't replace the radio with an aftermarket. needs option not to have intelligent key and push button start. ;nissan_altima
03/02/2007;Larry;After reading a few reviews, I don't understand many of the complaints--this car is not so bad. We've had it for two months now, and it is a fun, stylish, well-performing car with lots of room. And we also have a C5 'vette and a Mustang GT to compare to. Handling and acceleration are very good, and noise level is better than the BMW 735 we had. Unfortunately the in-town gas mileage is about as bad as the GT, ~17 mpg--the 'vette gets 19-20! And the GT suspension is much less comfortable than the Altima. In comparison buying, it was impossible to get a Honda in the colors and options we wanted, Toyota doesn't have a V6+MT, and the others were too $$. Plus we got $2500 off MSRP. ;Great value, very good performance, quiet roomy interior, min. torque steer, smooth shifting 6MT, intelligent key, pleasant looking car.;nissan_altima
03/02/2007;Johnny D;My wife and I bought the Altima 3.5 SE, last week looked @ Honda Accord and Toyota Camry , did not think they could compare . The Altima CVT Transmission is smooth as silk , the ergonomics of the Altima is great , the 3.5 V-6 is quiet,but has a nice roar in the exhaust when taking off, the handling is also exceptional ! Good Job Nissan , this is our first Nissan , normally buy Toyota and Honda's , love the sound system to ! ;The dual exhaust roar, and the smooth transmission of the V-6 ! Also like the exterior ! Also like the pushbutton start !;nissan_altima
03/01/2007;Jugdish;I almost bought a Maxima, but drove an Altima at the last minute and was sold. This car is a blast to drive with the CVT. The engine is very quiet and interior cabin noise is almost as quiet as my Lexus. The suspension is a bit firmer than I'm used to but not overbearing. I immediately traded in the stock tires for Michelin pilot exalto A/T's and noticed a huge difference in snow performance and a slight increase in ride comfort. I am also removing the crap bose speaker system (paper cones) for Orion. Don't really care for the placement of the front dash speakers, makes for an odd sound stage. Overall, for the money.......this is a great vehicle, way to go Nissan. ;CVT is fun to play with, keyless is the way to go, Navigation is more detailed and intuitive then my wife's 05 Lexus. High grade interior materials used throughout the cabin.;nissan_altima
03/01/2007;Kelly;I just got my 2007 Altima in January and so far I'm impressed. The interior and exterior is revamped from the older models and is really nice. ;Exterior styling, cup holders on side of front doors, glove compartment is huge, roominess, and keyless entry.;nissan_altima
02/27/2007;Liana;I love this car. I test drove the Acura TL and hands down choose the Altima over it. This car is wonderful, it has so many great features. The interior space/design is great, it has plenty of storage, the trunk is huge!, the BOSE system is awesome!, the heated seats are great and I even live in FLA, the cabin is so roomy, I love the keyless entry/ignition, the CVT is an awesome feature, my passengers enjoy not being jerked around! The exterior look of the car is easy on the eyes. I've got a spoiler ordered but even without this option the car still looks really nice. Overall this car is great, a good choice. Happy buyer :);Interior roominess, storage space, including huge trunk, keyless entry/ignition, BOSE system is awesome!, heated seats, dual climate control, CVT transmission provides a smooth ride, this car can really get up and go, luxury yet sporty. I really just love everything about the car!;nissan_altima
02/26/2007;JohnnyL;I have the 3.5 SE, CVT with minimal options...actually almost none other than spoiler, mats, fog lights and kick plates. The 2007 is a vast improvement over the previous model in design and fit and finish. Body gaps are minimal. Interior materials seem to be a much higher quality. One reviewer mention big blind spots but must be using badly adjusted mirrors. Virtually no blind spots. Engine is smooth and can hit higher digits really fast. CVT is great and does a great job of moving to a lower ratio when you need the engine breaking. I'm glad I got this rather than the manual. Seats are firm which I like. My lower back doesn't ache after my hour long commute. Handles like a smaller car.;Engine, CVT, overall styling. Fit and finish...nice climate controls , big knobs easy to grasp with gloves. Keyless entry and ignition...no more fumbling in pocket for keys. Steering wheel radio controls. Feels like a much smaller car..turning circle smaller than previous gen. And did I say handling;nissan_altima
02/26/2007;steven;"Love this car. This is my third nissan (sentra, and 200sx) and I'm glad I stuck with them. Having owned 2 others, I know how reliable and problem free they are. With the altima, you add to that styling, power, and exceptional comfort and room. But, at a much better price than a camry or accord. the CVT is amazing. It allows for a noticeable boost in power even at high speeds, but will also employ engine braking on steep slopes. The interior looks as if, well, nissan finally figured out how to design a car interior. And the ""intelligent key"" is quite impressive. Kind of makes the act of fumbling around for keys seem primitive. ";intelligent key, cvt, 4 wheel disk brakes, cvt, 8 speaker stereo, cvt, interior design, cvt, and large trunk. Oh, and did I mention the cvt?;nissan_altima
02/24/2007;frogger;This car comes with it all. Great ride, great power, great mileage and great looks.;Keyless Ignition, Aux Input Jack for MP3 Players, Large Trunk;nissan_altima
06/24/2009;chuckindb;Bought this car new in Feb 07 and have had only one minor problem. The brakes squeak when I first drive it in the morning, but goes away after the first 5 or so miles. Test drove the Camry first and then the Altima. Hands down the Altima was a better car. All in all great car.;Keyless entry and push button start. I never have to take the keys out of my pocket. Also the CVT transmission rocks.;nissan_altima
06/19/2009;Keri123;Overall i think this car is amazing. It is fun to drive and i love the way that it feels when you drive it. I have had no problems with it it is perfect. I recently just found new features in the car. In the center counsel you can take out the cup holders and it is one big open section. It drives very nicely as well. It is a smooth drive i can feel the power. I always look down and im driving faster then it feels like im going. The transmission is very smooth and i think that is the best feature to have.;I love the transmission, and the way it feels. I also love the push button start. It so easy not having to take the key out of my pocket or digging for it in my purse. This car is well equipped and has a snazzy looking interior as well.;nissan_altima
06/16/2009;Frenzy;Bought my Altima about a year ago. LOVED this car all summer. It's quick, very light handling, and has very responsive breaks. But then it snowed. I live in rural central New York so we get some serious snow storms, I spent most of the winter in my apartment because the car was so bad. I have driven front wheel vehicles all my life and have never had a problem, even in storms when people with trucks didn't want to go out. On ice, however, this car is GREAT!!! Just not if there is more than a dusting of snow on the road. So if you live in a southern state or never leave a city up north you'll be fine. ;Performance (in warm weather);nissan_altima
06/12/2009;Mike;After 9 years in my 97 Maxima GLE, I thought I wanted an Acura TL or TSX, but the premium fuel requirement and stiff ride put me off. My dealer had a 2 yr. old red 2.5SL with blonde interior and I was sold. So far I really like it - lots of nice features - dual climate control, rear A/C vent, compass/autodimming/Homelink rear view mirror, manual shift mode, steering wheel audio controls. The on-center feel/highway tracking doesn't seem to be as good as the Maxima, but it drives very well. I miss the quality of the Bose stereo and the lateral support in the driver's seat during corners. Mileage is quite good so far and it pulls very strongly. Quite a chg from my wife's 2001 Altima GXE!!;Solid feel including closing the doors. Strong 4 banger. Sonoma Sunset Metallic is pretty! Lots of air bags. Lots of room including the trunk.;nissan_altima
06/03/2009;grafking;Bought car used with 23,000 miles on it, traded in 2006 spec v completly bolted with nismo add on, altima is beauty of a car I got the 3.5 se and the power is great, have had less than a week and I have been to dealer twice passenger front seatbelt was broken and it had been in a slight fender bender which sales man didn't tell me about when reading the carfax to me I should of read it myself, bonehead move on my part, all in all it is a Nice car but the oem bridgestones are like driving on the original caveman wheel, LOL, extremely loud on highway to say the least. I traded my spec v in because of medical issues from a injury I received in Kuwait, hope I made the right choice time will tell.;electronic key is cool,awesome trunk space and powerful engine;nissan_altima
04/26/2009;JoeFrank;One of least comfortable cars I have ever driven. Every bump, every hole, every paint line is felt. Even my old 96 Camry and 2001 Regal are much more comfortable. I wanted a car to take on trips, but this is not the car.;nissan_altima;nissan_altima
04/21/2009;Nicole in PA;Ok, so I have had this car for a little less than 2 years. Was brand new when I bought it and now has 30,000 miles. As other reviewers have said there has been nothing but recall after annoying recall. I absolutely loved driving this car, but about 2 months ago, it started to just not feel right. Long story short, I just had to have the front breaks completely replaced (calipers, rotors, etc) and had to have a NEW TRANSMISSION installed. All was under warranty, but give me a break! I love the way Nissans look, and they are FUN to drive when they run correctly, but I will never own one again. I highly UNrecommend this car!;fun to drive, smooth and fast pickup (when the trannys good).. also looks GREAT!;nissan_altima
04/11/2009;Aaron;I bought this car used with 19K on it after cross shopping many other models. Great car for small family (< 3 kids). This car is a quick performer with a sportier ride than many competitors (e.g., Camry). I get better than advertised gas mileage with the manual when I am easy on the gas. The controls are logically laid out and easy to use. I like the keyless feature (it's even easy to replace the FOB battery), but HATE the FOB itself (see below). I have driven manual trans. cars for years and years, but this one is very difficult to drive smoothly, especially from 1st to 2nd. I suspect that the gear spacing is just poorly planned. With the exception of the FOB this is a great car!;V6 engine. Very good gas mileage. Availability of manual transmission in a 4 door sedan. Reasonable to insure for how powerful and fun to drive the car is.;nissan_altima
04/02/2009;Brian in Ohio;Let me first say, I get a new car about every 2 years, because I get bored easily. This car is everything I had hoped it would be. It is loaded with the 3.5SE, 270hp, leather, and navigation. It had 32k miles, but drives like brand new. The comfort is excellent, but could use a little softer seats. The performance is up there with the best. It competes with most BMW's, Mercedes, Jaguars and other high dollar vehicles. Braking is better than others have given credit. Handling on the SE is excellent. Controls/interior design is perfect for me. Overall this car is outstanding. I see keeping it in my driveway for a long time. Now my wife wants one after owning a loaded 06 Passat.;The navigation is user friendly. The Bose stereo is one of the best I have heard (and I have owned a lot of cars to compare too). This car is FAST (0-60 in 6.4 sec)!!!! The CVT transmission is smooth. The car has a solid feel and handling. Has a quiet ride. Classy and sporty in one package! ;nissan_altima
03/17/2009;Noel;I bought this car used with about 19,000 miles on it. I was really surprised at the power of the 2.5 liter 4 cylinder. It's much peppier than I would have expected. The gas mileage has been good too. I average around 23 in town and 34 on the highway. The brakes are really touchy and grabby though. I'm hoping that will change with new brake pads. Also the seats could be more comfortable, but I'm getting used to them. ;Push button start and keyless entry (although I keep accidentally setting off the alarm with the key in my pocket). ;nissan_altima
02/21/2007;SR3.5SE;We have always owned SE's (Nissan/Toyota), so typically we don't really consider non- SE models. May re-think this next time. When you initially drive the 07 Alt SE, you'll get an inital rush similiar to driving a Z. However, just like the Z, for the long-term make sure you really want to live with the sport-tuned (SE) model. It does indeed handle impressively, but not surprisingly it does not soak up bumps all that well on a less than smooth road. This is exacerbated by the very firm front seats. In other words, Nissan really took things to the limit. I suggest taking very long test drives before making your decision, particularly with the new CVT trans.;Sports car handling in a sedan. Roominess. Intelligent key. Z-ness (except for CVT). ;nissan_altima
02/18/2007;Bad-deal;I just bought. I drive to a friend place and want to come back home. I could not start the car. Tried and Tried finally pushing different buttons on remote key I was able to start the car. It was embarrassment and frustration. The car ride is ruff. I never seen a car so bad. I would want to return this car tomorrow. Ride is so bumpy my but can feel ever curve of the road. My Camry is smooth and takes the roughness of the road and gives me smooth ride. I am planning to return this car. I had 1999 Altima for brief time. The ride was good, I thought that I would get the same quality. Take a ride on side roads before you make investment.;Key entry. I question if it is reliable long term. I had experienced frustration with in 20 hours of buying.;nissan_altima
02/17/2007;Bill F;"I have 1,100 miles on my 2.5 SL. Very powerful and fun to drive, but it does not get the rated mileage. I am 6'4"" and have plenty of room in the front seats. The back seat, however does not have a lot of headroom. The computer is not accurate as far as displaying the miles per gallon, but is a nice touch. I test drove the Camry (did not like it) and the Accord (close second). My only concern is whether it will hold it's resale value. There is more engine noise when the car is cold and when accelerating. Cruising is OK.";CVT, Push button start, intelligent key, sunroof, build quality. The interior looks great and is well laid out. Heated seats are great. 20 gallon gas tank.;nissan_altima
02/16/2007;Happy Buyer;I am a former Rental car manager. I had a different car everyday. I have driven everything from a Camry to Infiniti G35. My last car was a Honda Accord 04' Was totaled 3 weeks ago on the freeway because of three things. Black ice, Bad factory tires, no traction controlled. I am actually excited when I get in this car because you pay $24k for a car that is worth $38K. The CVT has constant power. Getting on a freeway 0-80 mph with no shifting in the trans is amazing. It handles like it is on rails. (cornering is good). The last model altima's I drove had a lot of torque steer. Nissan fixed that problem on this model. ;Rims, Key, CVT Transmission 270 hp;nissan_altima
02/14/2007;Brad;I just recently bought the 2007 Altima with the CVT..I got the SL package, Bose Stereo with Sirius, Rear Spoiler, splash guards, and ABS. Man this car is fun to drive. For a 4 cylinder it has some good pick up. I definitely recommend that you get the Bose stereo..The car I bought invoiced at $24,915 and paid $24,500..so I'm happy with that...and Pebble Beach exterior looks sharp with Black leather interior. ;CVT, Keyless Start, Bose, SL Package is loaded and not expensive;nissan_altima
02/11/2007;Ronald G.;This is my first purchase of a brand new car. I love everything about this car. The intelligent key is AWESOME! Door unlocks when you get within a certain range as does the trunk. The instrument panel is laid out very nicely and the instruments are very easy to use. Altimas are mainly known as being drove by a lot of women but the 07s look sporty enough for men to drive. The front is a cross between a Nissan Maxima and a 350 Z. Gives it an aggressive stance. The back end reminds you of a Lexus. Lots of room on the inside. Trunk is HUGE. The seats are very comfortable. Ride is very smooth. I jump in my car just to drive down the street because its so fun to drive. I HIGHLY recommend;Push Button start. Roomy. The sound system. Compartments hide any and everything you have in the car.;nissan_altima
02/11/2007;Abyss;After 3 weeks 07 Altima 3.5 SE has been a lot of fun to drive. Looks great inside and out. Great interior layout. I'm glad Nissan got rid of their childish scoped orange speedo/tach. However fit and finish still has some significant body gaps (granted its only been in production a few months). CVT isn't all that quick nor fuel efficient (average 20 mpg in mixed driving), what was the point in doing this? This car does not coast along (or even down large hills). Hopefully it will be reliable to makeup for this. Suspension is very stiff, you will feel every bump in the pavement. Also has HUGE blind spots (so does Camry SE) making highway merging difficult. ;Interior/Exterior Styling, strong V6, great steering/handling. Lots of gadgets, storage, and trunk space. Great Keyless entry system. ;nissan_altima
02/11/2007;mitch;i love this car,a lot of bang for your buck.good power for a 4 cylinder, great aerodynamics, good interior design. love the smart key, makes feeling of german luxury. all round this is a great car,my only gripe would be the quality of the factory paint, i only put 500 miles of all highway driving and noticed many paint chips on the nose and lower passenger side door. i live in new york and we really have not had any snow so salt wouldn't be to blame. i think car manufacturers are cutting many corners to turn in more profit!i will contact nissan to try and solve this matter being i am leasing i do not want to incur any more damage and be held responsible when my 3 years are up.please get the nose mask;engine specs,smart key, headlights, taillights,dashboard and interior space including the cavernous trunk.;nissan_altima
02/10/2007;Marcus;Funny story guys. I test drove the car, and as soon as I got out another guy got in to test drive. By the time he got back I had already signed the lease paperwork.. Funny thing is. He liked it so much his salesman started paperwork on the same car. I ended up with the car by minutes...But don't let this story stop you from getting your very own... I hear Nissan is making a whole bunch... Big Smile... Happy Happy Joy Joy....PS stick with the 3.5 Power to spare.. and some!;Good looks, great ride, fantastic handling for such a full size auto. Oh yes the intel key, and push to start button rate high.;nissan_altima
02/09/2007;Captjim;"So far I love this car! I get up in the morning and actually look forward to driving it. I feel like I ripped off Nissan, because it feels like a more expensive car. The room is great for a 6'4"" guy like myself. The stereo is outstanding, the ride quality is just awesome! So many great things about this car, it's unbelievable.";Keyless feature, great ride quality, very quiet, nice quality leather, and leather rapped steering wheel, interior room, the whole car! ;nissan_altima
02/07/2007;Ryan;Got the fully loaded SL (everything from Ipod functions, VDC, to the Nav system) for the price of a base model Maxima or 300c, etc. Feels like a 50k car. I love it. So much value in this car. Looks sporty ( I have the spoiler and sunroof) yet classy. Wife likes the luxurious interior, I love the sporty handling and response. Great car for all types of needs at a GREAT price. Like others, would recommend to anyone wanting lots of features and a fun/smooth ride.;Nav system, WORTH the $$, response/engine, Ipod compatibility;nissan_altima
02/03/2007;Andy;I sold my 2001 Maxima for this car. The 2007 Altima SE V6 6-spd manual is an incredible sport sedan. It's slightly bigger than my '01 Maxima, has 50+ more horsepower than the '01 Maxima, was thousands cheaper, and gets better mileage. It's basically the fastest front wheel drive car you can buy. There are two exceptions... the Mazdaspeed 3 and the Acura TL Type S. The Mazda 3 is almost the same price and is smaller than a Civic. The Acura TL Spec B is a 38k machine and is only 0.1sec fast in the 0-60. The 6speed manual is taken right from the 350Z and is a dream. Motor Trend specs the 0-60 in 5.9 seconds... in a front wheel drive car! I get ~24mpg average and ~27-28 highway.;270 horses of fury and buttery smooth. 6 speed. Great instrument panel. Push button start and never having to take my keys out of my pocket until I get home. Trip computer. Traction control that you can turn off. Heated mirrors. Variable power steering that's light when in a parking lot.;nissan_altima
02/01/2007;Sanel;I really like this car, i just got it and put 300 miles in a day.........i like the way it drives, i test drove a Camry, Accord and they were both nice, but softer and more luxurious ride.....this things feels like a 2 door, and a real sporty one at that....CVT is a dream, and it sounds like a bimmer (exhaust).......all in all i'm happy with it, we'll see how it fares down the road...;Bluetooth connects with my phone so no more ear piece or very bad phone speaker.....;nissan_altima
01/31/2007;steve j;"incredible performance that easily outshines the competition. I currently have 2200 miles and car runs and rides great. Only minor problem is the rear door locks have been sticking. I'm 6'2"", and there is plenty of room ,and great features. I drive a lot, and a power lumbar support would have been nice. ";cvt, push button, intelligent key, sunroof, build quality;nissan_altima
01/30/2007;perfection;I drive a blue 2.5sl altima, it has all the bells and whistles. Leather, sunroof, navigation, rear view monitor, and bose. I love the way this drives. I feel like im driving 60 mph then i look down to see im oing 80. This is my first nissan the salesperson taught me a lot about the car that just made me fall in love with it. I never feel the car jump, its just like the commercial. I have to admit nissan did a really good job on the 2007 altima. I can't wait to see whats next. ;Touch screen and voice activated radio and nav. Speed sensing radio;nissan_altima
01/29/2007;newaltimaguy;I love this car!!! Rides like a dream, fast acceleration, awesome sound system and a lot of really cool gadgets. In my opinion, it's a lower priced, not so flashy on the outside Infinity. ;Everything.;nissan_altima
01/26/2007;Elzaida Smith;This is my 3rd Nissan and, I have been nothing but satisfied. I was concerned when I purchased my Altima, because I had a maxima, and the power and the way it handled I really loved, and I didn't want to feel like I was taking a step down. But after driving my altima, I'm really in Love!! Great vehicle.;The push button start;nissan_altima
01/25/2007;Richard;A car you can be proud to own. Driving this car around gives you the feeling that you're a cut above the rest; cruising about town in style as opposed to the blending in with the monotony of other vanilla sedans these days. The car is beautiful on the outside and spacious and functional on the inside. In my opinion, Nissan has perfected the concept of the sports sedan with this car. ;nissan_altima
01/21/2007;Arshad;I test drove the Camry and I was set on buying it until I test drove the Altima and WOW!!! The power, space and features available definitely make it worth the price. I bought the convenience plus package w/ ABS;CVT, Keyless ignition, lots of front leg room;nissan_altima
01/17/2007;MDS5254;I bought this car 2 days ago so take it for what its worth but I've been an altima owner for over 7 years now. I just traded my '00 Altima SE for this '07 Altima 2.5 S with the SL package. I really liked my first Altima but all I can say now is WOW!. What a difference. If the '00 Altima was the epitome of playing it safe, dependable, all around family sedan then the '07 is all those things but on super steroids. This car is awesome. I wanted something safe and that had seating for 2 adults and 3 children comfortably for those family times but that also had the get up and go and sporty look so as to be fun to drive. This Altima does it all and does it well. I couldn't be more satisfied;Stereo is absolutely awesome and thats just the factory unit. If you want boom this factory system will do it. I cant even imagine what the BOSE sounds like but I know this one will thump you hard. Features are so many I need a day off work just to play with everything.;nissan_altima
01/16/2007;cbt1164;Fun to drive quick pick up push start is great lots of new options one touch auto roof is new great idea sportier looking car standard side & curtain airbags a big plus;push start, cvt transmission, optional manual shift with auto trans;nissan_altima
01/15/2007;VictrolaJazz;I've had the car only 3 weeks, but I began enjoying it the moment I drove it off the dealer's lot and back to my hometown 30 miles away!;CVT Transmission, 3.5 engine, non- cycling air-conditioner clutch.;nissan_altima
01/14/2007;Nick;"I purchased my 3.5 Altima SE in mid November 2006. So far, I have to say that it has exceeded my expectations in nearly every aspect. The ride is incredibly smooth yet sporty. Also, there's a reason this 3.5 liter has been on the ""10 Best"" list for years now. I test drove the G6, Camry, and Accord before making my decision. All are fine cars, but the Altima is the total package! ";270 hp engine with super smooth CVT transmission. Intelligent Key, Bluetooth, exterior styling, BOSE Sound-system, Xenon head lights. Oh, and the compliments come standard.;nissan_altima
01/14/2007;Campcandle;After test driving the Mazda, Accord and Camry; a friend suggested we test drive the Maxima. We did not as not in our price range but drove the Altima instead and purchased the same evening. We were impressed with the sporty drive without the sporty price. The displays are easy on the eyes and controls easy to use. Love the intelligent key and the roomy interior was a pleasant surprise. Highly recommend anyone to take for a test drive. ;nissan_altima
01/12/2007;trig;i have the 2.5 S with sl, tech, and abs pack. wanted an 07 g, but pmt made the budget too tight. this is a very solid compromise. interior materials are better than in past versions. though they kept the body style similar, there are a lot of little changes that make this a great looking vehicle. all my ratings were based on the features of the car...ie it's a 4 cylinder, but as far as four bangers go, excellent performance...and so on. i haven't broke it in yet, so gas mileage should improve. reliability has been constantly improved every year on this line, and based on the materials used inside, i think it will improve again this year. if not, i'm only in a 2-year lease, so no harm no foul.;styling. bluetooth. nav.;nissan_altima
01/12/2007;TeeJay;Just bought the car as a xmas gift to myself and I love it. 270 hp! Car runs great, looks nice, and get a lot of comments every where I go. The acceleration is great once the car is broken in, passing is easy and breaks are great. Love the push button start, everyone that sees it is like WOW just like a Lexus or Mercedes. Makes ya feel good. Only bad thing I would say is that the fuel economy is rated 22- 26. Window sticker says actual is more like 18-24. I'm getting 16.7mpg mixed driving. But hey guess you can't get it all, performance and mileage. Overall, GREAT CAR!;Push button start, autodimming mirror. Control panel and sharp steering. Great breaks and smooth transmission. 270 HP!!;nissan_altima
01/10/2007;bigbearsfan;This is a great car. It is very close to Honda/Toyota levels of fit and finish. My 3.5SE has the Sport Package and an auto dimming mirror. The interior is nicely styled and the instrument cluster is very bright and easy to read with good radio and HVAC controls. The seats are well shaped though they are a little hard and don't offer a lumber adjustment. The ride and handling compromise is great; it handles very well without punishing you when you hit a bump. Overall, reliability should be on par with Honda/Toyota. This is a great contender in the midsize category. I highly recommend this car if you don't want to overspend on a Toyota or Honda;nissan_altima
01/07/2007;Jackcosteau;Incredible performance and quality for cheap price. The CVT allows for amazing highway acrobatics , literally leaving every one behind passed 60. the acceleration is not heart stopping but so smooth passengers cant notice wen u step on it to top speed. The handling is very responsive and rigid. great ride ;Cvt, push button ignition, styling , rigid handling;nissan_altima
01/06/2007;Trump;I went to three dealerships and drove the Acura TL, The BMW 525I, and the Dodge Charger, The Altima has them beat hands down for options and pricing. The Car rides great and has All the bells and whistles, not to mention a great ride and comfort for four large adults.;Navigation, Engine,CVT transmission, Xenon Head lights;nissan_altima
01/06/2007;U-LTIMA-TE!!;Just bought my brand new nissan altima 07 w/ cvt trans + sl package on 1/3/07. After over 10 weeks of intense research in this category...I finally made up my mind to go for this ultimate beauty! Top Reasons why: 1) cvt transmission - no stress over timing belts like the ones in toyota/honda 2) More of a car vs price you pay - intelligent key, push start engine, stylish front panel + lot roomier than toyota/honda & above all slick exterior design (makes me feel like I'm driving G-35 OR Lexus IS) 3) Handling is very responsive...performance wise absolutely fantastic there's NO NEED for V6 engine. ;all of above;nissan_altima
02/23/2009;Don;"Have you ever had to push your ""new"" car out of the garage so it could be towed to the dealer? 23,000 miles and we have done it twice. Key fobs and push button start are junk. Recalled with less than 900 miles to ""remove"" noisy heat shield. CVT has never felt just right to me. Road noise is horrific. I would not suggest the purchase of this vehicle. The fuel mileage is extremely over rated, city and highway. ";Exterior styling and that is it at this point. ;nissan_altima
02/23/2009;br;I bought this car brand new at the beginning of 2008 however, I purchased the 2007 model. I have 29,000 miles on the vehicle and Nissan has had three recalls on the vehicle. This is important depending on where you live. I could not renew the cars registration until one of the recall issues had been taken care of in my state. I have had my brake calipers replaced already as well. This is my first foreign car, and I am not pleased. ;Exterior styling.;nissan_altima
01/31/2009;rps;"Got my 2007 Altima new in 2007, and now have 30,000 miles without any issues. Quiet, comfortable, economical, and reliable. I have the 2.5 engine with CVT and get about 22 mpg around town and 35 mpg on open road. The CVT is a great invention because it allows small engines to provide power or economy, depending on driver demands. This is a ""drive by wire"" vehicle since the accelerator goes to the computer, not the engine speed. The 2.5 engine is adequate and uses regular gas so don't waste your money on the 3.5 engine that requires high test gas. If something happened to this car, I would definitely get another Altima.";CVT, push button start, Bose GPS/XM radio;nissan_altima
01/19/2009;Riffkid77;Car is great looking with the new style. Power is stolen by the CVT. Gas mileage is also extremely incorrect. Whether you drive with a lead foot, or as conservative as can be, your city mileage will be no better than 21. Highway is correct but city is not! Great quality car, yet the mileage situation turns me off.;Interior style and design. Also very comfortable;nissan_altima
01/04/2009;stingray312;It is a good little car. It has good acceleration even with a 4 cyl. It is good looking and stylish. It does not get the gas mileage that the tags said, but I had already known that none of Nissan's vehicles get what the tags say. The paint chips easily and it rusts easily when the paint is chipped (keep a bottle of touch-up paint on hand). Plastic cowling on bottom of car makes it a pain to change the oil by yourself. The intelligent key and push button starting are great features (I have to keep my friends from playing with the door locks though). All in all, it is a good little car that will work well for you as long as you pay attention to it once in a while.;#NOME?;nissan_altima
12/17/2008;rayy;"Great car, but with the standard seats it's not comfortable on long trips--no lumbar support, and the head rest pushes your head forward in an awkward position. But I think that is typical of most cars nowadays. The tires typical of Nissan OEM tires only lasted about 36K miles. Great acceleration esp. considering mpg which is 27-28 on the highway. The main beef I had when buying this car was that you are forced into buying a $10K ""technology package"" if you want the nice stereo with Sirius radio. The standard stereo does have an mp3 jack which I use for my Sirius plug-in. Electronic key is great & prevents locking your keys in the trunk.";Electronic key. Side rear-view mirror defrost.;nissan_altima
